time,open,high,low,close
2025-10-22 17:55:00+00:00,1.16148,1.16152,1.16141,1.16146
2025-10-22 18:00:00+00:00,1.16144,1.16156,1.16132,1.16141
2025-10-22 18:05:00+00:00,1.16142,1.16152,1.1614,1.16145
2025-10-22 18:10:00+00:00,1.16146,1.16148,1.16134,1.16146
2025-10-22 18:15:00+00:00,1.16146,1.16154,1.16132,1.16138
2025-10-22 18:20:00+00:00,1.16138,1.16153,1.16134,1.16148
2025-10-22 18:25:00+00:00,1.16148,1.16148,1.16131,1.16138
2025-10-22 18:30:00+00:00,1.16138,1.16142,1.1613,1.16138
2025-10-22 18:35:00+00:00,1.16138,1.16142,1.16122,1.16128
2025-10-22 18:40:00+00:00,1.16126,1.16129,1.16082,1.16082
2025-10-22 18:45:00+00:00,1.16082,1.16098,1.16076,1.16095
2025-10-22 18:50:00+00:00,1.16096,1.16102,1.16086,1.16097
2025-10-22 18:55:00+00:00,1.16096,1.16102,1.1609,1.16091
2025-10-22 19:00:00+00:00,1.16092,1.16097,1.1606,1.16081
2025-10-22 19:05:00+00:00,1.1608,1.16102,1.16077,1.16082
2025-10-22 19:10:00+00:00,1.1608,1.16099,1.16076,1.16099
2025-10-22 19:15:00+00:00,1.16098,1.16112,1.16098,1.16104
2025-10-22 19:20:00+00:00,1.16104,1.16104,1.16086,1.16094
2025-10-22 19:25:00+00:00,1.16096,1.16099,1.16076,1.16076
2025-10-22 19:30:00+00:00,1.16076,1.16081,1.16064,1.16072
2025-10-22 19:35:00+00:00,1.16071,1.16077,1.16062,1.16072
2025-10-22 19:40:00+00:00,1.16072,1.16073,1.16068,1.16073
2025-10-22 19:45:00+00:00,1.16072,1.16072,1.16056,1.16072
2025-10-22 19:50:00+00:00,1.16072,1.16074,1.16056,1.16056
2025-10-22 19:55:00+00:00,1.16057,1.16065,1.16048,1.1606
2025-10-22 20:00:00+00:00,1.16059,1.16086,1.16058,1.16086
2025-10-22 20:05:00+00:00,1.16088,1.16105,1.16082,1.1609
2025-10-22 20:10:00+00:00,1.16091,1.16105,1.16089,1.16104
2025-10-22 20:15:00+00:00,1.16104,1.1611,1.16088,1.16096
2025-10-22 20:20:00+00:00,1.16094,1.16102,1.16092,1.16098
2025-10-22 20:25:00+00:00,1.16098,1.16108,1.16092,1.16102
2025-10-22 20:30:00+00:00,1.16101,1.16109,1.16101,1.16106
2025-10-22 20:35:00+00:00,1.16107,1.1611,1.16084,1.1609
2025-10-22 20:40:00+00:00,1.16088,1.16105,1.16078,1.16104
2025-10-22 20:45:00+00:00,1.16104,1.16106,1.16094,1.16098
2025-10-22 20:50:00+00:00,1.16098,1.16104,1.16096,1.16098
2025-10-22 20:55:00+00:00,1.16098,1.16104,1.1609,1.161
2025-10-22 21:00:00+00:00,1.16124,1.16124,1.16124,1.16124
2025-10-22 21:05:00+00:00,1.16116,1.16116,1.1611,1.16114
2025-10-22 21:10:00+00:00,1.16116,1.16117,1.16109,1.1611
2025-10-22 21:15:00+00:00,1.16116,1.16116,1.16106,1.16108
2025-10-22 21:20:00+00:00,1.16109,1.1613,1.16108,1.16118
2025-10-22 21:25:00+00:00,1.16118,1.16124,1.16118,1.16119
2025-10-22 21:30:00+00:00,1.16118,1.16122,1.16118,1.16122
2025-10-22 21:35:00+00:00,1.16126,1.16128,1.16122,1.16125
2025-10-22 21:40:00+00:00,1.16126,1.16129,1.16124,1.16128
2025-10-22 21:45:00+00:00,1.16127,1.16129,1.16124,1.16124
2025-10-22 21:50:00+00:00,1.16124,1.16131,1.16122,1.1613
2025-10-22 21:55:00+00:00,1.16126,1.16134,1.16125,1.1613
2025-10-22 22:00:00+00:00,1.1613,1.16134,1.16112,1.16128
2025-10-22 22:05:00+00:00,1.16126,1.16138,1.16125,1.16134
2025-10-22 22:10:00+00:00,1.16135,1.16141,1.16132,1.16138
2025-10-22 22:15:00+00:00,1.16138,1.16146,1.16138,1.1614
2025-10-22 22:20:00+00:00,1.1614,1.1614,1.16134,1.16138
2025-10-22 22:25:00+00:00,1.16136,1.16138,1.1613,1.1613
2025-10-22 22:30:00+00:00,1.16128,1.16131,1.16125,1.16126
2025-10-22 22:35:00+00:00,1.16126,1.1613,1.16122,1.16123
2025-10-22 22:40:00+00:00,1.16124,1.16126,1.16122,1.16126
2025-10-22 22:45:00+00:00,1.16124,1.16126,1.1612,1.1612
2025-10-22 22:50:00+00:00,1.1612,1.1613,1.16118,1.16128
2025-10-22 22:55:00+00:00,1.16129,1.1613,1.16122,1.16123
2025-10-22 23:00:00+00:00,1.16125,1.16127,1.16102,1.16108
2025-10-22 23:05:00+00:00,1.16108,1.16112,1.16107,1.1611
2025-10-22 23:10:00+00:00,1.1611,1.16112,1.16086,1.16086
2025-10-22 23:15:00+00:00,1.16086,1.16092,1.16082,1.16091
2025-10-22 23:20:00+00:00,1.1609,1.16102,1.1609,1.16092
2025-10-22 23:25:00+00:00,1.16092,1.16094,1.16082,1.16083
2025-10-22 23:30:00+00:00,1.16084,1.16092,1.16076,1.16088
2025-10-22 23:35:00+00:00,1.16088,1.16088,1.16082,1.16082
2025-10-22 23:40:00+00:00,1.16082,1.16085,1.16078,1.16083
2025-10-22 23:45:00+00:00,1.16082,1.16088,1.1607,1.16072
2025-10-22 23:50:00+00:00,1.16072,1.16078,1.16068,1.16073
2025-10-22 23:55:00+00:00,1.16074,1.16083,1.16067,1.16072
2025-10-23 00:00:00+00:00,1.1607,1.16075,1.16041,1.16048
2025-10-23 00:05:00+00:00,1.16048,1.16049,1.16012,1.16014
2025-10-23 00:10:00+00:00,1.16015,1.16032,1.16014,1.16021
2025-10-23 00:15:00+00:00,1.1602,1.1602,1.16001,1.16007
2025-10-23 00:20:00+00:00,1.16007,1.16008,1.15976,1.1599
2025-10-23 00:25:00+00:00,1.15991,1.16001,1.15988,1.15998
2025-10-23 00:30:00+00:00,1.15999,1.1602,1.15998,1.16016
2025-10-23 00:35:00+00:00,1.16018,1.16026,1.16012,1.16012
2025-10-23 00:40:00+00:00,1.16012,1.16026,1.16008,1.1602
2025-10-23 00:45:00+00:00,1.1602,1.16038,1.16018,1.16028
2025-10-23 00:50:00+00:00,1.16028,1.16064,1.16027,1.16062
2025-10-23 00:55:00+00:00,1.16062,1.16062,1.16034,1.16042
2025-10-23 01:00:00+00:00,1.16042,1.16056,1.16025,1.16032
2025-10-23 01:05:00+00:00,1.16032,1.16052,1.16023,1.1605
2025-10-23 01:10:00+00:00,1.1605,1.1605,1.16014,1.16015
2025-10-23 01:15:00+00:00,1.16014,1.16032,1.16004,1.16008
2025-10-23 01:20:00+00:00,1.16008,1.16026,1.16005,1.16026
2025-10-23 01:25:00+00:00,1.16025,1.16026,1.15995,1.16
2025-10-23 01:30:00+00:00,1.15999,1.16004,1.1599,1.15994
2025-10-23 01:35:00+00:00,1.15995,1.16015,1.15992,1.15999
2025-10-23 01:40:00+00:00,1.15998,1.16011,1.15996,1.16004
2025-10-23 01:45:00+00:00,1.16004,1.16016,1.15998,1.16016
2025-10-23 01:50:00+00:00,1.16018,1.1603,1.15996,1.15996
2025-10-23 01:55:00+00:00,1.15996,1.15999,1.15977,1.15979
2025-10-23 02:00:00+00:00,1.1598,1.1598,1.15963,1.15968
2025-10-23 02:05:00+00:00,1.15967,1.15977,1.15958,1.15968
2025-10-23 02:10:00+00:00,1.15968,1.15984,1.15968,1.15979
2025-10-23 02:15:00+00:00,1.1598,1.15985,1.15969,1.15984
2025-10-23 02:20:00+00:00,1.15984,1.15995,1.15978,1.15978
2025-10-23 02:25:00+00:00,1.15979,1.15982,1.15971,1.15975
2025-10-23 02:30:00+00:00,1.15973,1.15976,1.15961,1.15974
2025-10-23 02:35:00+00:00,1.15974,1.15975,1.15958,1.15961
2025-10-23 02:40:00+00:00,1.1596,1.15962,1.15952,1.15957
2025-10-23 02:45:00+00:00,1.15956,1.1597,1.15955,1.15964
2025-10-23 02:50:00+00:00,1.15965,1.15976,1.15959,1.15966
2025-10-23 02:55:00+00:00,1.15966,1.15975,1.15966,1.15967
2025-10-23 03:00:00+00:00,1.15967,1.15976,1.15963,1.15966
2025-10-23 03:05:00+00:00,1.15966,1.15972,1.1596,1.15972
2025-10-23 03:10:00+00:00,1.1597,1.15974,1.15964,1.15971
2025-10-23 03:15:00+00:00,1.1597,1.15984,1.15969,1.1598
2025-10-23 03:20:00+00:00,1.1598,1.15986,1.15972,1.15975
2025-10-23 03:25:00+00:00,1.15974,1.15976,1.15964,1.15966
2025-10-23 03:30:00+00:00,1.15967,1.15976,1.15965,1.1597
2025-10-23 03:35:00+00:00,1.1597,1.15974,1.15958,1.15958
2025-10-23 03:40:00+00:00,1.15959,1.15962,1.15956,1.15958
2025-10-23 03:45:00+00:00,1.1596,1.15962,1.1595,1.15952
2025-10-23 03:50:00+00:00,1.15952,1.15953,1.15926,1.15932
2025-10-23 03:55:00+00:00,1.15933,1.15934,1.1592,1.15929
2025-10-23 04:00:00+00:00,1.15928,1.15931,1.15906,1.1591
2025-10-23 04:05:00+00:00,1.15912,1.1592,1.1591,1.15916
2025-10-23 04:10:00+00:00,1.15918,1.15936,1.15914,1.15936
2025-10-23 04:15:00+00:00,1.15935,1.15954,1.15935,1.15944
2025-10-23 04:20:00+00:00,1.15945,1.1595,1.15939,1.15946
2025-10-23 04:25:00+00:00,1.15946,1.15958,1.1594,1.15954
2025-10-23 04:30:00+00:00,1.15954,1.1596,1.1595,1.1596
2025-10-23 04:35:00+00:00,1.15959,1.15962,1.15952,1.1596
2025-10-23 04:40:00+00:00,1.1596,1.15972,1.15956,1.15966
2025-10-23 04:45:00+00:00,1.15966,1.15981,1.15962,1.15974
2025-10-23 04:50:00+00:00,1.15974,1.15978,1.15973,1.15976
2025-10-23 04:55:00+00:00,1.15975,1.15992,1.15974,1.15988
2025-10-23 05:00:00+00:00,1.15987,1.15994,1.15978,1.1599
2025-10-23 05:05:00+00:00,1.1599,1.15993,1.15988,1.15992
2025-10-23 05:10:00+00:00,1.15992,1.15996,1.1598,1.15981
2025-10-23 05:15:00+00:00,1.15982,1.15984,1.15974,1.15978
2025-10-23 05:20:00+00:00,1.15978,1.15986,1.15969,1.15976
2025-10-23 05:25:00+00:00,1.15976,1.16002,1.15975,1.15996
2025-10-23 05:30:00+00:00,1.15996,1.15997,1.15978,1.15987
2025-10-23 05:35:00+00:00,1.15985,1.15996,1.15972,1.15974
2025-10-23 05:40:00+00:00,1.15976,1.15988,1.15973,1.15988
2025-10-23 05:45:00+00:00,1.15988,1.16012,1.15988,1.1601
2025-10-23 05:50:00+00:00,1.1601,1.16038,1.16008,1.16032
2025-10-23 05:55:00+00:00,1.16034,1.16043,1.1601,1.16016
2025-10-23 06:00:00+00:00,1.16014,1.16032,1.16006,1.1602
2025-10-23 06:05:00+00:00,1.1602,1.16039,1.15988,1.16007
2025-10-23 06:10:00+00:00,1.16008,1.16026,1.15994,1.16002
2025-10-23 06:15:00+00:00,1.16002,1.16033,1.16002,1.16016
2025-10-23 06:20:00+00:00,1.16016,1.16016,1.15986,1.15988
2025-10-23 06:25:00+00:00,1.15988,1.15994,1.1598,1.15988
2025-10-23 06:30:00+00:00,1.15988,1.16006,1.15966,1.15986
2025-10-23 06:35:00+00:00,1.15987,1.15988,1.15944,1.15949
2025-10-23 06:40:00+00:00,1.15948,1.1595,1.15907,1.15945
2025-10-23 06:45:00+00:00,1.15946,1.1596,1.15932,1.15957
2025-10-23 06:50:00+00:00,1.15956,1.1599,1.15953,1.15972
2025-10-23 06:55:00+00:00,1.15972,1.1599,1.15937,1.15944
2025-10-23 07:00:00+00:00,1.15944,1.1596,1.15922,1.15951
2025-10-23 07:05:00+00:00,1.15952,1.15972,1.1594,1.15958
2025-10-23 07:10:00+00:00,1.15958,1.15968,1.15948,1.15952
2025-10-23 07:15:00+00:00,1.1595,1.1598,1.15941,1.15979
2025-10-23 07:20:00+00:00,1.15978,1.16008,1.15968,1.15978
2025-10-23 07:25:00+00:00,1.15978,1.15978,1.1595,1.15954
2025-10-23 07:30:00+00:00,1.15955,1.1597,1.15924,1.15934
2025-10-23 07:35:00+00:00,1.15934,1.15938,1.1591,1.15933
2025-10-23 07:40:00+00:00,1.15932,1.15962,1.15928,1.1595
2025-10-23 07:45:00+00:00,1.1595,1.15976,1.15936,1.15975
2025-10-23 07:50:00+00:00,1.15976,1.16,1.15961,1.15988
2025-10-23 07:55:00+00:00,1.15988,1.16016,1.15985,1.16002
2025-10-23 08:00:00+00:00,1.16002,1.16018,1.15984,1.16018
2025-10-23 08:05:00+00:00,1.16018,1.1605,1.16018,1.16022
2025-10-23 08:10:00+00:00,1.16024,1.1603,1.16011,1.16016
2025-10-23 08:15:00+00:00,1.16016,1.16062,1.15995,1.16014
2025-10-23 08:20:00+00:00,1.16012,1.16048,1.16012,1.16026
2025-10-23 08:25:00+00:00,1.16028,1.1604,1.16024,1.1604
2025-10-23 08:30:00+00:00,1.1604,1.16044,1.16012,1.16014
2025-10-23 08:35:00+00:00,1.16012,1.16021,1.16002,1.16006
2025-10-23 08:40:00+00:00,1.16006,1.1601,1.15974,1.15986
2025-10-23 08:45:00+00:00,1.15985,1.15986,1.15948,1.15972
2025-10-23 08:50:00+00:00,1.15972,1.15982,1.15944,1.15958
2025-10-23 08:55:00+00:00,1.15956,1.15968,1.15928,1.15963
2025-10-23 09:00:00+00:00,1.15964,1.15984,1.15957,1.15967
2025-10-23 09:05:00+00:00,1.15966,1.1597,1.1594,1.15946
2025-10-23 09:10:00+00:00,1.15946,1.15958,1.15939,1.15958
2025-10-23 09:15:00+00:00,1.15956,1.15994,1.1595,1.15988
2025-10-23 09:20:00+00:00,1.15986,1.15998,1.15968,1.15996
2025-10-23 09:25:00+00:00,1.15994,1.16004,1.15984,1.15994
2025-10-23 09:30:00+00:00,1.1599,1.15992,1.15966,1.15968
2025-10-23 09:35:00+00:00,1.15969,1.15996,1.15962,1.1598
2025-10-23 09:40:00+00:00,1.15979,1.1598,1.1595,1.1597
2025-10-23 09:45:00+00:00,1.15968,1.15976,1.15949,1.1597
2025-10-23 09:50:00+00:00,1.1597,1.1597,1.15935,1.15939
2025-10-23 09:55:00+00:00,1.15936,1.15942,1.15932,1.15937
2025-10-23 10:00:00+00:00,1.15936,1.15939,1.1592,1.1593
2025-10-23 10:05:00+00:00,1.15929,1.15934,1.15921,1.15929
2025-10-23 10:10:00+00:00,1.15928,1.15939,1.1592,1.15931
2025-10-23 10:15:00+00:00,1.15932,1.15948,1.15928,1.15946
2025-10-23 10:20:00+00:00,1.15944,1.15944,1.1592,1.15932
2025-10-23 10:25:00+00:00,1.1593,1.1594,1.15914,1.15922
2025-10-23 10:30:00+00:00,1.15921,1.15937,1.15914,1.15932
2025-10-23 10:35:00+00:00,1.15931,1.15934,1.15924,1.1593
2025-10-23 10:40:00+00:00,1.15929,1.15936,1.15901,1.15902
2025-10-23 10:45:00+00:00,1.15902,1.15916,1.1588,1.1589
2025-10-23 10:50:00+00:00,1.15889,1.15915,1.15888,1.159
2025-10-23 10:55:00+00:00,1.159,1.1591,1.15854,1.15879
2025-10-23 11:00:00+00:00,1.1588,1.15896,1.15864,1.15878
2025-10-23 11:05:00+00:00,1.15877,1.15885,1.15857,1.15872
2025-10-23 11:10:00+00:00,1.15873,1.1589,1.15855,1.15874
2025-10-23 11:15:00+00:00,1.15874,1.15875,1.15854,1.15863
2025-10-23 11:20:00+00:00,1.15861,1.1588,1.1586,1.15872
2025-10-23 11:25:00+00:00,1.15871,1.15884,1.15866,1.15875
2025-10-23 11:30:00+00:00,1.15876,1.15916,1.15858,1.15914
2025-10-23 11:35:00+00:00,1.15915,1.1593,1.15889,1.159
2025-10-23 11:40:00+00:00,1.15898,1.15912,1.15893,1.15912
2025-10-23 11:45:00+00:00,1.1591,1.15912,1.15893,1.15896
2025-10-23 11:50:00+00:00,1.15894,1.159,1.15884,1.15894
2025-10-23 11:55:00+00:00,1.15894,1.15899,1.15863,1.15872
2025-10-23 12:00:00+00:00,1.15874,1.15907,1.15874,1.15907
2025-10-23 12:05:00+00:00,1.15905,1.15934,1.15902,1.15934
2025-10-23 12:10:00+00:00,1.15932,1.15938,1.15904,1.15914
2025-10-23 12:15:00+00:00,1.15914,1.15926,1.15867,1.15873
2025-10-23 12:20:00+00:00,1.15874,1.15896,1.15868,1.15874
2025-10-23 12:25:00+00:00,1.15874,1.15921,1.1587,1.15914
2025-10-23 12:30:00+00:00,1.15912,1.15964,1.15911,1.15958
2025-10-23 12:35:00+00:00,1.15958,1.15996,1.15953,1.15995
2025-10-23 12:40:00+00:00,1.15996,1.16008,1.15978,1.15998
2025-10-23 12:45:00+00:00,1.15999,1.16038,1.15994,1.16038
2025-10-23 12:50:00+00:00,1.16037,1.1606,1.16028,1.16048
2025-10-23 12:55:00+00:00,1.1605,1.16058,1.16,1.16006
2025-10-23 13:00:00+00:00,1.16008,1.16027,1.15989,1.15996
2025-10-23 13:05:00+00:00,1.15996,1.16034,1.15982,1.16007
2025-10-23 13:10:00+00:00,1.16008,1.16013,1.1599,1.16007
2025-10-23 13:15:00+00:00,1.16008,1.16027,1.16004,1.16012
2025-10-23 13:20:00+00:00,1.16011,1.16031,1.16,1.16021
2025-10-23 13:25:00+00:00,1.16022,1.16048,1.16015,1.16039
2025-10-23 13:30:00+00:00,1.16039,1.16086,1.16036,1.16076
2025-10-23 13:35:00+00:00,1.16076,1.16107,1.1607,1.16092
2025-10-23 13:40:00+00:00,1.16092,1.16092,1.16063,1.16068
2025-10-23 13:45:00+00:00,1.16069,1.16071,1.16034,1.16058
2025-10-23 13:50:00+00:00,1.16058,1.16072,1.16048,1.16054
2025-10-23 13:55:00+00:00,1.16056,1.16084,1.16056,1.16069
2025-10-23 14:00:00+00:00,1.16068,1.1611,1.16055,1.161
2025-10-23 14:05:00+00:00,1.16101,1.1615,1.16095,1.16121
2025-10-23 14:10:00+00:00,1.16123,1.16128,1.16102,1.16114
2025-10-23 14:15:00+00:00,1.16113,1.16138,1.16103,1.16125
2025-10-23 14:20:00+00:00,1.16126,1.1613,1.16097,1.16119
2025-10-23 14:25:00+00:00,1.1612,1.1613,1.16092,1.16129
2025-10-23 14:30:00+00:00,1.1613,1.16186,1.1613,1.16186
2025-10-23 14:35:00+00:00,1.16185,1.162,1.16146,1.16152
2025-10-23 14:40:00+00:00,1.16153,1.16161,1.16136,1.16158
2025-10-23 14:45:00+00:00,1.16158,1.16158,1.16104,1.16124
2025-10-23 14:50:00+00:00,1.16124,1.1615,1.16103,1.16144
2025-10-23 14:55:00+00:00,1.16145,1.16158,1.16106,1.16132
2025-10-23 15:00:00+00:00,1.16132,1.16157,1.1613,1.16149
2025-10-23 15:05:00+00:00,1.16148,1.16158,1.16106,1.16116
2025-10-23 15:10:00+00:00,1.16117,1.1613,1.16072,1.16077
2025-10-23 15:15:00+00:00,1.16076,1.16098,1.16069,1.16094
2025-10-23 15:20:00+00:00,1.16094,1.16098,1.1607,1.16084
2025-10-23 15:25:00+00:00,1.16084,1.16096,1.16068,1.1608
2025-10-23 15:30:00+00:00,1.16082,1.16124,1.1607,1.16078
2025-10-23 15:35:00+00:00,1.16078,1.16092,1.16064,1.16077
2025-10-23 15:40:00+00:00,1.16078,1.16091,1.16066,1.16077
2025-10-23 15:45:00+00:00,1.16078,1.16093,1.16068,1.16084
2025-10-23 15:50:00+00:00,1.16084,1.16111,1.16076,1.16111
2025-10-23 15:55:00+00:00,1.1611,1.16141,1.1611,1.16118
2025-10-23 16:00:00+00:00,1.16118,1.16154,1.16111,1.1612
2025-10-23 16:05:00+00:00,1.16122,1.16148,1.1612,1.16138
2025-10-23 16:10:00+00:00,1.16138,1.16162,1.16118,1.16159
2025-10-23 16:15:00+00:00,1.1616,1.1616,1.16128,1.16134
2025-10-23 16:20:00+00:00,1.16134,1.16136,1.16117,1.1613
2025-10-23 16:25:00+00:00,1.1613,1.16154,1.16129,1.1615
2025-10-23 16:30:00+00:00,1.1615,1.16162,1.16129,1.16139
2025-10-23 16:35:00+00:00,1.1614,1.16142,1.16124,1.16131
2025-10-23 16:40:00+00:00,1.16132,1.1614,1.16102,1.16109
2025-10-23 16:45:00+00:00,1.16108,1.16114,1.1607,1.16078
2025-10-23 16:50:00+00:00,1.16079,1.16095,1.16068,1.16081
2025-10-23 16:55:00+00:00,1.1608,1.16081,1.16064,1.1607
2025-10-23 17:00:00+00:00,1.16068,1.16074,1.16056,1.1607
2025-10-23 17:05:00+00:00,1.16071,1.16073,1.16043,1.16059
2025-10-23 17:10:00+00:00,1.16058,1.16071,1.16053,1.16066
2025-10-23 17:15:00+00:00,1.16068,1.16094,1.16064,1.1608
2025-10-23 17:20:00+00:00,1.16081,1.16084,1.1606,1.16063
2025-10-23 17:25:00+00:00,1.16064,1.16071,1.16059,1.16064
2025-10-23 17:30:00+00:00,1.16063,1.16078,1.16061,1.1607
2025-10-23 17:35:00+00:00,1.16068,1.16083,1.16067,1.16074
2025-10-23 17:40:00+00:00,1.16074,1.16089,1.16074,1.16084
2025-10-23 17:45:00+00:00,1.16084,1.16115,1.16082,1.161
2025-10-23 17:50:00+00:00,1.16098,1.16107,1.16098,1.16102
2025-10-23 17:55:00+00:00,1.16102,1.16124,1.161,1.16117
2025-10-23 18:00:00+00:00,1.16118,1.1612,1.16104,1.16106
2025-10-23 18:05:00+00:00,1.16105,1.16111,1.16098,1.1611
2025-10-23 18:10:00+00:00,1.16111,1.16126,1.16106,1.16124
2025-10-23 18:15:00+00:00,1.16126,1.16132,1.16118,1.16124
2025-10-23 18:20:00+00:00,1.16124,1.16147,1.16121,1.16146
2025-10-23 18:25:00+00:00,1.16146,1.1615,1.16114,1.1612
2025-10-23 18:30:00+00:00,1.16122,1.16158,1.1612,1.16156
2025-10-23 18:35:00+00:00,1.16156,1.16164,1.16146,1.16151
2025-10-23 18:40:00+00:00,1.1615,1.1618,1.1615,1.16175
2025-10-23 18:45:00+00:00,1.16174,1.16176,1.16161,1.16162
2025-10-23 18:50:00+00:00,1.1616,1.16168,1.16158,1.16165
2025-10-23 18:55:00+00:00,1.16166,1.1618,1.16164,1.16176
2025-10-23 19:00:00+00:00,1.16176,1.16196,1.16176,1.16182
2025-10-23 19:05:00+00:00,1.16182,1.16202,1.16174,1.1618
2025-10-23 19:10:00+00:00,1.1618,1.16185,1.16174,1.1618
2025-10-23 19:15:00+00:00,1.16182,1.16182,1.16164,1.16166
2025-10-23 19:20:00+00:00,1.16166,1.16172,1.1616,1.16167
2025-10-23 19:25:00+00:00,1.16166,1.1617,1.16156,1.1616
2025-10-23 19:30:00+00:00,1.1616,1.16166,1.16156,1.16165
2025-10-23 19:35:00+00:00,1.16165,1.16177,1.16153,1.16167
2025-10-23 19:40:00+00:00,1.16166,1.16178,1.16165,1.16177
2025-10-23 19:45:00+00:00,1.16178,1.16178,1.16166,1.1617
2025-10-23 19:50:00+00:00,1.16169,1.16178,1.16164,1.16178
2025-10-23 19:55:00+00:00,1.16177,1.16178,1.16154,1.16166
2025-10-23 20:00:00+00:00,1.16166,1.16166,1.16144,1.16148
2025-10-23 20:05:00+00:00,1.1615,1.1615,1.16138,1.16144
2025-10-23 20:10:00+00:00,1.16143,1.16156,1.16141,1.16153
2025-10-23 20:15:00+00:00,1.16154,1.16158,1.16137,1.16138
2025-10-23 20:20:00+00:00,1.16139,1.16156,1.16139,1.16154
2025-10-23 20:25:00+00:00,1.16154,1.16154,1.16142,1.16148
2025-10-23 20:30:00+00:00,1.16146,1.16162,1.16142,1.16158
2025-10-23 20:35:00+00:00,1.16159,1.1616,1.16156,1.1616
2025-10-23 20:40:00+00:00,1.16159,1.16159,1.16144,1.16144
2025-10-23 20:45:00+00:00,1.16146,1.16182,1.16144,1.16178
2025-10-23 20:50:00+00:00,1.16179,1.16194,1.16178,1.16184
2025-10-23 20:55:00+00:00,1.16185,1.16192,1.16178,1.16181
2025-10-23 21:00:00+00:00,1.16168,1.16168,1.16168,1.16168
2025-10-23 21:05:00+00:00,1.16165,1.16172,1.16165,1.16172
2025-10-23 21:10:00+00:00,1.16172,1.16172,1.16163,1.16166
2025-10-23 21:15:00+00:00,1.16166,1.16171,1.16154,1.16154
2025-10-23 21:20:00+00:00,1.16155,1.1617,1.16152,1.16156
2025-10-23 21:25:00+00:00,1.16156,1.16162,1.16156,1.16162
2025-10-23 21:30:00+00:00,1.16162,1.16172,1.1616,1.16162
2025-10-23 21:35:00+00:00,1.16162,1.16167,1.16158,1.16165
2025-10-23 21:40:00+00:00,1.16164,1.16178,1.16164,1.16166
2025-10-23 21:45:00+00:00,1.16168,1.16176,1.16164,1.16172
2025-10-23 21:50:00+00:00,1.16174,1.1618,1.1617,1.1618
2025-10-23 21:55:00+00:00,1.1618,1.16182,1.16173,1.1618
2025-10-23 22:00:00+00:00,1.16181,1.16212,1.16176,1.162
2025-10-23 22:05:00+00:00,1.162,1.162,1.16192,1.16198
2025-10-23 22:10:00+00:00,1.16199,1.16216,1.16198,1.16212
2025-10-23 22:15:00+00:00,1.16213,1.16213,1.16199,1.16201
2025-10-23 22:20:00+00:00,1.16199,1.16201,1.16196,1.16201
2025-10-23 22:25:00+00:00,1.16199,1.16206,1.16197,1.16202
2025-10-23 22:30:00+00:00,1.16202,1.16208,1.162,1.16205
2025-10-23 22:35:00+00:00,1.16206,1.16206,1.16197,1.162
2025-10-23 22:40:00+00:00,1.16198,1.162,1.16184,1.16184
2025-10-23 22:45:00+00:00,1.16186,1.1619,1.16182,1.16188
2025-10-23 22:50:00+00:00,1.16189,1.16196,1.16189,1.1619
2025-10-23 22:55:00+00:00,1.1619,1.16196,1.1618,1.16182
2025-10-23 23:00:00+00:00,1.16182,1.16184,1.16165,1.16175
2025-10-23 23:05:00+00:00,1.16176,1.16176,1.16164,1.16165
2025-10-23 23:10:00+00:00,1.16165,1.16173,1.16163,1.1617
2025-10-23 23:15:00+00:00,1.16171,1.16173,1.16168,1.16171
2025-10-23 23:20:00+00:00,1.16172,1.16176,1.1617,1.1617
2025-10-23 23:25:00+00:00,1.1617,1.16174,1.16163,1.16163
2025-10-23 23:30:00+00:00,1.16164,1.16166,1.1615,1.16156
2025-10-23 23:35:00+00:00,1.16156,1.1616,1.16152,1.16158
2025-10-23 23:40:00+00:00,1.16158,1.16178,1.16157,1.16177
2025-10-23 23:45:00+00:00,1.16178,1.16184,1.1617,1.1618
2025-10-23 23:50:00+00:00,1.16182,1.1619,1.1618,1.16187
2025-10-23 23:55:00+00:00,1.16186,1.16186,1.16171,1.16172
2025-10-24 00:00:00+00:00,1.16171,1.16214,1.16168,1.16192
2025-10-24 00:05:00+00:00,1.1619,1.16212,1.1618,1.16204
2025-10-24 00:10:00+00:00,1.16205,1.16212,1.16191,1.16192
2025-10-24 00:15:00+00:00,1.16191,1.16206,1.16188,1.1619
2025-10-24 00:20:00+00:00,1.1619,1.16208,1.16185,1.16204
2025-10-24 00:25:00+00:00,1.16204,1.16211,1.16196,1.16208
2025-10-24 00:30:00+00:00,1.16208,1.16215,1.16198,1.16202
2025-10-24 00:35:00+00:00,1.16203,1.16217,1.162,1.16207
2025-10-24 00:40:00+00:00,1.16206,1.1621,1.16199,1.16209
2025-10-24 00:45:00+00:00,1.16208,1.16212,1.16187,1.1619
2025-10-24 00:50:00+00:00,1.16191,1.16203,1.1618,1.16185
2025-10-24 00:55:00+00:00,1.16185,1.1619,1.16178,1.1618
2025-10-24 01:00:00+00:00,1.1618,1.16188,1.16166,1.16176
2025-10-24 01:05:00+00:00,1.16177,1.1618,1.16156,1.16156
2025-10-24 01:10:00+00:00,1.16156,1.16156,1.16139,1.16152
2025-10-24 01:15:00+00:00,1.16151,1.16152,1.16135,1.16138
2025-10-24 01:20:00+00:00,1.16138,1.16138,1.16103,1.16118
